Group	Sample	Bin	Score
L1Md_A.O.bed	H3K4me3	432	-0.09422165365853659
L1Md_A.O.bed	H3K4me3	433	-0.08547999024390245
L1Md_A.O.bed	H3K4me3	434	-0.08389447804878049
L1Md_A.O.bed	H3K4me3	435	-0.08468161951219512
L1Md_A.O.bed	H3K4me3	436	-0.08156923414634146
L1Md_A.O.bed	H3K4me3	437	-0.0737749756097561
L1Md_A.O.bed	H3K4me3	438	-0.07166943902439024
L1Md_A.O.bed	H3K4me3	439	-0.06626261951219513
L1Md_A.O.bed	H3K4me3	440	-0.0680331756097561
L1Md_A.O.bed	H3K4me3	441	-0.06688045365853658
L1Md_A.O.bed	H3K4me3	442	-0.06125786829268293
L1Md_A.O.bed	H3K4me3	443	-0.06444081463414635
L1Md_A.O.bed	H3K4me3	444	-0.06435280975609756
L1Md_A.O.bed	H3K4me3	445	-0.06698118536585365
L1Md_A.O.bed	H3K4me3	446	-0.07112915609756097
L1Md_A.O.bed	H3K4me3	447	-0.06692014146341463
L1Md_A.O.bed	H3K4me3	448	-0.06271418048780487
L1Md_A.O.bed	H3K4me3	449	-0.06029271707317073
L1Md_A.O.bed	H3K4me3	450	-0.06196974634146341
